osoba,dob,spol,obrazovanje_sifra,obrazovanje,izvor_vijesti_sifra,izvor_vijesti,povjerenje_medijima,minute_medija,spremnost_platiti
20646,37,muški,2,srednja,1,portal,7,150,44
20647,40,muški,2,srednja,3,TV,6,130,0
20648,44,muški,2,srednja,5,tisak,5,135,0
20649,59,muški,2,srednja,3,TV,5,294,0
20650,34,ženski,3,viša,4,radio,5,164,26
20651,28,muški,1,osnovna,2,društvene mreže,6,95,0
20652,35,ženski,3,viša,5,tisak,6,145,51
20653,31,muški,2,srednja,1,portal,3,122,0
20654,30,muški,2,srednja,4,radio,3,140,0
20655,61,muški,3,viša,3,TV,6,147,0
20656,39,ženski,2,srednja,3,TV,3,173,0
20657,29,muški,3,viša,2,društvene mreže,2,375,0
20658,61,muški,2,srednja,3,TV,1,238,0
20659,25,ženski,2,srednja,2,društvene mreže,2,171,0
20660,36,ženski,4,diplomska,5,tisak,4,164,0
20661,68,muški,1,osnovna,3,TV,7,187,39
20662,41,ženski,1,osnovna,3,TV,4,102,0
20663,74,muški,3,viša,3,TV,6,162,0
20664,48,ženski,2,srednja,5,tisak,3,157,17
20665,47,muški,1,osnovna,1,portal,6,269,0
20666,52,muški,2,srednja,2,društvene mreže,2,239,0
20667,32,muški,2,srednja,2,društvene mreže,8,59,35
20668,36,muški,2,srednja,2,društvene mreže,5,224,0
20669,28,muški,4,diplomska,2,društvene mreže,5,276,0
20670,31,muški,2,srednja,5,tisak,2,110,0
20671,29,muški,2,srednja,1,portal,1,237,0
20672,36,ženski,2,srednja,1,portal,5,274,0
20673,48,ženski,3,viša,1,portal,6,115,0
20674,31,muški,4,diplomska,1,portal,5,125,0
20675,33,muški,2,srednja,2,društvene mreže,7,220,0
20676,24,muški,1,osnovna,2,društvene mreže,3,130,0
20677,50,muški,2,srednja,3,TV,3,133,0
20678,26,ženski,2,srednja,1,portal,1,240,0
20679,28,muški,3,viša,5,tisak,4,51,42
20680,28,ženski,3,viša,1,portal,7,182,0
20681,71,ženski,2,srednja,3,TV,6,82,0
20682,40,muški,4,diplomska,2,društvene mreže,8,168,0
20683,65,muški,2,srednja,3,TV,10,153,0
20684,35,ženski,2,srednja,3,TV,6,75,37
20685,41,muški,1,osnovna,3,TV,6,194,73
20686,33,ženski,3,viša,1,portal,2,100,86
20687,47,ženski,4,diplomska,4,radio,6,107,17
20688,61,ženski,2,srednja,5,tisak,6,187,32
20689,37,ženski,3,viša,1,portal,6,178,0
20690,54,ženski,3,viša,1,portal,4,217,0
20691,30,ženski,4,diplomska,2,društvene mreže,4,164,0
20692,80,ženski,2,srednja,3,TV,4,210,0
20693,53,ženski,4,diplomska,1,portal,5,199,0
20694,31,muški,2,srednja,2,društvene mreže,4,153,0
20695,36,ženski,3,viša,2,društvene mreže,5,102,16
20696,51,muški,1,osnovna,3,TV,6,134,27
20697,40,muški,2,srednja,1,portal,9,188,26
20698,44,ženski,3,viša,1,portal,5,205,0
20699,49,muški,2,srednja,2,društvene mreže,2,285,0
20700,23,muški,3,viša,2,društvene mreže,3,118,31
20701,48,muški,2,srednja,1,portal,7,171,0
20702,24,ženski,2,srednja,2,društvene mreže,2,143,0
20703,28,ženski,2,srednja,2,društvene mreže,4,220,0
20704,57,ženski,1,osnovna,3,TV,7,201,0
20705,44,ženski,1,osnovna,1,portal,5,249,0
20706,32,ženski,2,srednja,1,portal,6,161,0
20707,44,ženski,2,srednja,2,društvene mreže,4,212,0
20708,54,muški,2,srednja,1,portal,5,269,8
20709,24,muški,2,srednja,2,društvene mreže,2,338,0
20710,40,muški,1,osnovna,2,društvene mreže,2,215,0
20711,20,muški,3,viša,2,društvene mreže,2,133,32
20712,28,ženski,2,srednja,2,društvene mreže,4,96,0
20713,29,muški,1,osnovna,1,portal,5,168,0
20714,43,muški,2,srednja,2,društvene mreže,4,217,0
20715,43,muški,1,osnovna,2,društvene mreže,6,215,4
20716,47,ženski,3,viša,3,TV,8,207,0
20717,30,ženski,2,srednja,1,portal,5,148,0
20718,33,ženski,4,diplomska,2,društvene mreže,2,114,0
20719,31,ženski,3,viša,2,društvene mreže,5,167,0
20720,19,ženski,2,srednja,2,društvene mreže,5,146,0
20721,46,muški,2,srednja,1,portal,3,218,24
20722,61,muški,4,diplomska,1,portal,4,134,0
20723,64,muški,4,diplomska,3,TV,5,163,20
20724,38,ženski,3,viša,5,tisak,5,183,0
20725,42,ženski,4,diplomska,3,TV,7,142,23
20726,50,muški,2,srednja,1,portal,2,59,16
20727,33,ženski,2,srednja,5,tisak,7,243,0
20728,29,ženski,2,srednja,1,portal,5,230,36
20729,48,muški,3,viša,3,TV,3,223,46
20730,32,muški,2,srednja,2,društvene mreže,4,141,0
20731,51,ženski,1,osnovna,1,portal,2,272,0
20732,41,muški,3,viša,3,TV,4,156,20
20733,45,ženski,3,viša,4,radio,2,163,25
20734,23,muški,2,srednja,1,portal,3,101,0
20735,70,ženski,3,viša,5,tisak,7,203,0
20736,48,ženski,2,srednja,1,portal,4,196,0
20737,25,ženski,2,srednja,4,radio,6,190,0
20738,19,ženski,4,diplomska,4,radio,3,164,0
20739,73,ženski,2,srednja,3,TV,7,267,0
20740,47,ženski,4,diplomska,3,TV,6,164,0
20741,34,ženski,4,diplomska,3,TV,7,204,16
20742,50,ženski,2,srednja,4,radio,4,122,0
20743,40,muški,4,diplomska,1,portal,5,188,0
20744,33,ženski,1,osnovna,1,portal,3,129,0
20745,21,ženski,2,srednja,3,TV,7,266,0
20746,29,muški,4,diplomska,1,portal,5,83,0
20747,45,ženski,1,osnovna,1,portal,6,119,0
20748,26,ženski,3,viša,2,društvene mreže,3,101,0
20749,22,muški,3,viša,5,tisak,4,116,0
20750,56,ženski,3,viša,3,TV,6,183,26
20751,32,muški,3,viša,1,portal,2,228,0
20752,35,ženski,2,srednja,2,društvene mreže,4,151,0
20753,32,ženski,2,srednja,1,portal,4,215,0
20754,49,muški,4,diplomska,3,TV,6,221,0
20755,55,ženski,2,srednja,1,portal,4,158,0
20756,62,ženski,3,viša,1,portal,7,130,0
20757,43,muški,3,viša,1,portal,6,102,21
20758,33,muški,3,viša,2,društvene mreže,10,193,0
20759,34,muški,4,diplomska,2,društvene mreže,8,88,0
20760,51,muški,1,osnovna,3,TV,8,101,0
20761,29,muški,3,viša,2,društvene mreže,3,148,118
20762,42,muški,3,viša,1,portal,7,197,12
20763,53,ženski,3,viša,2,društvene mreže,4,174,0
20764,36,muški,3,viša,2,društvene mreže,4,149,0
20765,80,ženski,2,srednja,3,TV,7,136,0
20766,31,ženski,3,viša,1,portal,5,193,0
20767,22,muški,3,viša,2,društvene mreže,3,251,0
20768,29,muški,3,viša,3,TV,4,190,0
20769,51,ženski,3,viša,1,portal,5,132,0
20770,63,muški,3,viša,3,TV,4,341,0
20771,19,ženski,3,viša,1,portal,1,87,20
20772,34,muški,2,srednja,2,društvene mreže,5,118,0
20773,34,muški,1,osnovna,1,portal,4,169,0
20774,22,muški,2,srednja,3,TV,4,139,0
20775,27,ženski,2,srednja,1,portal,1,161,0
20776,39,ženski,1,osnovna,3,TV,3,230,25
20777,41,muški,2,srednja,1,portal,1,148,11
20778,39,muški,2,srednja,1,portal,7,159,15
20779,51,ženski,3,viša,1,portal,4,147,0
20780,21,ženski,4,diplomska,2,društvene mreže,3,197,0
20781,55,ženski,2,srednja,4,radio,6,225,19
20782,51,muški,4,diplomska,2,društvene mreže,5,237,0
20783,23,muški,1,osnovna,2,društvene mreže,8,157,0
20784,27,muški,2,srednja,3,TV,4,211,0
20785,76,muški,3,viša,4,radio,4,75,0
20786,58,muški,2,srednja,2,društvene mreže,7,194,31
20787,50,ženski,3,viša,1,portal,5,346,0
20788,69,ženski,2,srednja,4,radio,8,148,0
20789,46,muški,4,diplomska,1,portal,4,94,0
20790,24,ženski,2,srednja,1,portal,3,118,0
20791,34,muški,4,diplomska,1,portal,2,215,0
20792,39,muški,1,osnovna,5,tisak,4,232,0
20793,39,muški,2,srednja,1,portal,5,142,0
20794,49,ženski,2,srednja,5,tisak,7,319,0
20795,30,ženski,1,osnovna,1,portal,6,151,0
20796,57,ženski,3,viša,3,TV,10,165,24
20797,43,ženski,2,srednja,1,portal,1,109,0
20798,23,muški,1,osnovna,2,društvene mreže,5,93,0
20799,80,ženski,2,srednja,4,radio,8,175,0
20800,27,ženski,2,srednja,2,društvene mreže,4,104,0
20801,34,muški,2,srednja,1,portal,8,125,0
20802,45,muški,3,viša,1,portal,7,137,0
20803,45,ženski,1,osnovna,4,radio,4,149,0
20804,31,ženski,1,osnovna,1,portal,7,196,0
20805,53,muški,3,viša,3,TV,4,143,57
20806,80,muški,3,viša,3,TV,4,273,0
20807,31,muški,2,srednja,1,portal,5,168,0
20808,52,ženski,2,srednja,3,TV,9,209,0
20809,51,ženski,3,viša,1,portal,3,227,0
20810,44,ženski,1,osnovna,1,portal,7,162,0
20811,57,muški,2,srednja,1,portal,7,255,11
20812,34,muški,2,srednja,4,radio,3,167,0
20813,21,muški,2,srednja,2,društvene mreže,1,134,0
20814,34,ženski,2,srednja,2,društvene mreže,5,216,0
20815,58,ženski,3,viša,3,TV,5,194,22
20816,80,ženski,4,diplomska,5,tisak,4,163,0
20817,36,ženski,3,viša,3,TV,6,193,10
20818,25,muški,2,srednja,2,društvene mreže,5,256,0
20819,67,muški,2,srednja,4,radio,8,221,0
20820,54,muški,3,viša,4,radio,4,68,0
20821,37,ženski,2,srednja,3,TV,4,109,0
20822,59,ženski,3,viša,2,društvene mreže,4,170,0
20823,56,ženski,3,viša,3,TV,4,257,11
20824,77,ženski,1,osnovna,5,tisak,2,275,0
20825,79,ženski,4,diplomska,3,TV,7,350,15
20826,80,muški,2,srednja,4,radio,5,222,0
20827,34,ženski,4,diplomska,3,TV,4,126,0
20828,23,muški,3,viša,4,radio,7,280,27
20829,65,ženski,2,srednja,1,portal,7,236,0
20830,45,ženski,2,srednja,1,portal,2,68,18
20831,80,muški,3,viša,5,tisak,7,191,0
20832,27,ženski,2,srednja,1,portal,4,216,0
20833,51,muški,1,osnovna,3,TV,6,99,9
20834,51,ženski,2,srednja,4,radio,5,229,0
20835,36,muški,1,osnovna,2,društvene mreže,4,167,0
20836,39,ženski,2,srednja,1,portal,3,216,0
20837,80,muški,2,srednja,3,TV,5,167,0
20838,39,muški,3,viša,3,TV,8,243,7
20839,28,ženski,4,diplomska,5,tisak,6,147,10
20840,44,ženski,2,srednja,2,društvene mreže,2,142,0
20841,22,ženski,4,diplomska,2,društvene mreže,3,280,0
20842,43,ženski,4,diplomska,3,TV,5,154,0
20843,35,ženski,2,srednja,1,portal,2,305,0
20844,33,ženski,3,viša,2,društvene mreže,7,133,0
20845,23,ženski,4,diplomska,1,portal,8,88,0
20846,34,ženski,3,viša,2,društvene mreže,6,182,0
20847,56,ženski,3,viša,1,portal,6,366,0
20848,56,muški,2,srednja,1,portal,5,149,0
20849,47,ženski,2,srednja,4,radio,10,189,0
20850,27,ženski,2,srednja,1,portal,4,162,0
20851,46,ženski,2,srednja,3,TV,5,220,0
20852,37,muški,1,osnovna,5,tisak,5,165,0
20853,33,muški,1,osnovna,1,portal,1,95,0
20854,28,ženski,2,srednja,1,portal,4,183,0
20855,72,ženski,1,osnovna,1,portal,3,164,0
20856,29,ženski,1,osnovna,2,društvene mreže,3,215,106
20857,26,ženski,2,srednja,2,društvene mreže,2,230,0
20858,27,muški,3,viša,1,portal,7,55,0
20859,25,muški,2,srednja,1,portal,1,141,0
20860,42,ženski,2,srednja,5,tisak,3,146,0
20861,24,muški,1,osnovna,2,društvene mreže,4,119,0
20862,24,muški,2,srednja,2,društvene mreže,3,114,21
20863,34,ženski,3,viša,4,radio,3,297,0
20864,18,muški,2,srednja,2,društvene mreže,2,135,0
20865,19,ženski,2,srednja,2,društvene mreže,3,204,0
20866,43,muški,1,osnovna,3,TV,4,74,0
20867,57,muški,3,viša,3,TV,3,130,35
20868,40,muški,3,viša,1,portal,3,179,0
20869,26,ženski,3,viša,2,društvene mreže,3,133,0
20870,71,muški,3,viša,1,portal,5,248,0
20871,31,muški,1,osnovna,5,tisak,6,173,0
20872,55,ženski,3,viša,2,društvene mreže,5,244,0
20873,44,muški,1,osnovna,3,TV,5,130,0
20874,32,ženski,2,srednja,1,portal,6,112,0
20875,43,ženski,3,viša,4,radio,2,164,0
20876,37,ženski,4,diplomska,1,portal,2,129,0
20877,57,ženski,3,viša,3,TV,4,219,0
20878,60,muški,2,srednja,5,tisak,6,103,126
20879,80,ženski,3,viša,3,TV,3,184,0
20880,45,ženski,1,osnovna,1,portal,4,290,0
20881,44,ženski,2,srednja,2,društvene mreže,5,173,0
20882,53,ženski,4,diplomska,2,društvene mreže,3,228,0
20883,46,ženski,3,viša,2,društvene mreže,2,105,0
20884,36,ženski,1,osnovna,2,društvene mreže,2,97,0
20885,49,ženski,3,viša,5,tisak,5,180,0
20886,60,muški,2,srednja,3,TV,3,240,20
20887,69,ženski,3,viša,1,portal,5,220,0
20888,25,ženski,1,osnovna,1,portal,6,129,0
20889,39,muški,1,osnovna,4,radio,5,161,0
20890,54,ženski,2,srednja,1,portal,4,162,0
20891,80,muški,2,srednja,1,portal,4,243,20
20892,23,ženski,3,viša,2,društvene mreže,2,204,0
20893,42,ženski,1,osnovna,5,tisak,7,205,0
20894,22,muški,2,srednja,2,društvene mreže,2,165,0
20895,32,muški,2,srednja,2,društvene mreže,3,129,0
20896,24,ženski,2,srednja,2,društvene mreže,2,90,0
20897,41,ženski,2,srednja,1,portal,7,87,40
20898,37,ženski,2,srednja,3,TV,3,108,0
20899,45,muški,2,srednja,1,portal,7,147,15
20900,31,muški,3,viša,2,društvene mreže,1,85,0
20901,31,muški,2,srednja,2,društvene mreže,5,91,94
20902,38,muški,1,osnovna,2,društvene mreže,4,138,0
20903,45,muški,3,viša,3,TV,6,101,0
20904,29,ženski,2,srednja,2,društvene mreže,5,67,0
20905,23,ženski,2,srednja,2,društvene mreže,4,196,0
20906,35,muški,4,diplomska,4,radio,8,188,0
20907,21,ženski,2,srednja,2,društvene mreže,2,97,0
20908,32,muški,2,srednja,2,društvene mreže,4,156,13
20909,46,muški,2,srednja,1,portal,5,114,0
20910,52,ženski,4,diplomska,4,radio,2,186,0
20911,60,muški,2,srednja,5,tisak,3,173,0
20912,52,muški,2,srednja,5,tisak,8,294,0
20913,40,ženski,1,osnovna,3,TV,3,134,0
20914,32,muški,2,srednja,1,portal,3,328,0
20915,26,muški,2,srednja,1,portal,7,192,0
20916,77,ženski,1,osnovna,3,TV,4,202,0
20917,28,ženski,3,viša,4,radio,8,141,0
20918,62,ženski,2,srednja,4,radio,6,331,87
20919,25,muški,2,srednja,2,društvene mreže,5,188,42
20920,24,muški,2,srednja,2,društvene mreže,3,93,33
20921,54,muški,2,srednja,2,društvene mreže,5,178,0
20922,71,ženski,3,viša,1,portal,4,178,26
20923,80,muški,2,srednja,4,radio,7,183,0
20924,47,ženski,2,srednja,1,portal,7,254,0
20925,80,muški,2,srednja,3,TV,5,130,13
20926,25,muški,2,srednja,2,društvene mreže,2,157,11
20927,42,ženski,3,viša,2,društvene mreže,1,167,0
20928,43,muški,1,osnovna,4,radio,3,144,0
20929,33,muški,2,srednja,2,društvene mreže,1,107,31
20930,32,ženski,3,viša,2,društvene mreže,6,196,0
20931,46,muški,4,diplomska,3,TV,5,234,0
20932,25,muški,4,diplomska,1,portal,2,111,0
20933,43,ženski,2,srednja,1,portal,4,179,0
20934,26,muški,4,diplomska,5,tisak,8,99,0
20935,30,muški,1,osnovna,1,portal,7,91,0
20936,76,muški,2,srednja,4,radio,7,245,13
20937,58,ženski,2,srednja,2,društvene mreže,6,239,0
20938,39,muški,2,srednja,2,društvene mreže,9,97,0
20939,38,ženski,1,osnovna,2,društvene mreže,3,284,0
20940,54,muški,2,srednja,1,portal,7,176,0
20941,26,ženski,2,srednja,1,portal,5,203,0
20942,24,muški,3,viša,1,portal,6,183,0
20943,36,ženski,2,srednja,1,portal,6,105,0
20944,71,ženski,2,srednja,3,TV,9,122,0
20945,33,ženski,2,srednja,2,društvene mreže,8,60,0
20946,30,muški,1,osnovna,1,portal,8,356,0
20947,80,ženski,2,srednja,3,TV,5,128,0
20948,51,ženski,3,viša,3,TV,3,81,0
20949,52,muški,3,viša,3,TV,10,202,0
20950,30,muški,4,diplomska,2,društvene mreže,5,218,40
20951,22,ženski,2,srednja,2,društvene mreže,1,196,0
20952,24,ženski,3,viša,2,društvene mreže,5,203,0
20953,47,ženski,2,srednja,1,portal,5,80,0
20954,32,muški,3,viša,5,tisak,5,129,0
20955,40,ženski,3,viša,1,portal,4,279,12
20956,46,muški,1,osnovna,1,portal,4,137,0
20957,29,muški,4,diplomska,2,društvene mreže,1,220,0
20958,25,muški,2,srednja,2,društvene mreže,2,127,0
20959,58,ženski,2,srednja,1,portal,3,491,0
20960,36,ženski,1,osnovna,2,društvene mreže,4,115,0
20961,80,ženski,2,srednja,5,tisak,7,214,25
20962,31,muški,2,srednja,2,društvene mreže,5,343,0
20963,24,muški,2,srednja,1,portal,9,294,0
20964,32,muški,2,srednja,5,tisak,3,238,0
20965,39,muški,2,srednja,1,portal,8,41,0
20966,54,muški,1,osnovna,1,portal,3,155,0
20967,41,ženski,2,srednja,3,TV,5,132,12
20968,38,ženski,3,viša,3,TV,6,109,0
20969,24,ženski,3,viša,3,TV,4,61,0
20970,23,ženski,3,viša,2,društvene mreže,7,106,70
20971,26,ženski,2,srednja,1,portal,9,220,0
20972,62,muški,2,srednja,5,tisak,5,273,0
20973,26,ženski,2,srednja,3,TV,6,95,0
20974,56,ženski,2,srednja,1,portal,6,337,0
20975,27,ženski,1,osnovna,1,portal,3,129,0
20976,35,ženski,3,viša,4,radio,5,128,0
20977,59,ženski,2,srednja,1,portal,3,190,10
20978,36,muški,3,viša,1,portal,3,208,22
20979,39,ženski,2,srednja,2,društvene mreže,4,154,0
20980,27,ženski,2,srednja,2,društvene mreže,4,103,0
20981,38,ženski,2,srednja,2,društvene mreže,4,155,0
20982,25,ženski,3,viša,2,društvene mreže,3,99,24
20983,43,muški,2,srednja,3,TV,3,210,0
20984,24,muški,2,srednja,1,portal,3,163,0
20985,26,muški,3,viša,1,portal,4,274,0
20986,30,muški,2,srednja,2,društvene mreže,2,177,0
20987,37,ženski,2,srednja,2,društvene mreže,3,89,14
20988,27,muški,3,viša,1,portal,5,144,0
20989,34,ženski,4,diplomska,1,portal,4,160,0
20990,44,ženski,3,viša,4,radio,7,136,0
20991,39,muški,2,srednja,1,portal,3,145,0
20992,34,muški,2,srednja,5,tisak,6,164,20
20993,32,ženski,3,viša,3,TV,4,138,0
20994,28,muški,3,viša,4,radio,7,121,0
20995,25,muški,3,viša,2,društvene mreže,3,152,0
20996,49,muški,2,srednja,2,društvene mreže,6,208,0
20997,30,ženski,4,diplomska,2,društvene mreže,2,105,0
20998,37,muški,2,srednja,2,društvene mreže,4,148,0
20999,33,muški,4,diplomska,1,portal,4,176,12
21000,57,ženski,3,viša,2,društvene mreže,1,116,0
21001,52,ženski,2,srednja,2,društvene mreže,3,377,38
21002,35,ženski,2,srednja,3,TV,4,217,0
21003,25,ženski,3,viša,2,društvene mreže,3,96,26
21004,44,ženski,2,srednja,3,TV,4,256,0
21005,62,muški,4,diplomska,2,društvene mreže,7,248,19
21006,25,ženski,4,diplomska,4,radio,6,232,65
21007,80,ženski,2,srednja,3,TV,6,258,0
21008,49,ženski,1,osnovna,1,portal,6,178,17
21009,28,muški,2,srednja,1,portal,2,86,0
21010,18,muški,2,srednja,4,radio,4,180,0
21011,80,ženski,1,osnovna,5,tisak,5,168,0
21012,49,muški,1,osnovna,1,portal,5,169,0
21013,58,muški,2,srednja,3,TV,2,90,91
21014,80,muški,2,srednja,3,TV,10,177,0
21015,41,ženski,2,srednja,5,tisak,2,163,21
21016,35,muški,2,srednja,2,društvene mreže,3,195,0
21017,35,ženski,1,osnovna,3,TV,4,130,0
21018,55,ženski,4,diplomska,2,društvene mreže,4,196,0
21019,27,ženski,3,viša,2,društvene mreže,5,181,25
21020,30,muški,3,viša,3,TV,3,142,33
21021,36,ženski,1,osnovna,2,društvene mreže,2,214,0
21022,47,ženski,2,srednja,4,radio,8,124,0
21023,38,ženski,3,viša,1,portal,4,109,29
21024,49,muški,3,viša,2,društvene mreže,4,115,0
21025,40,muški,2,srednja,1,portal,5,226,0
21026,24,muški,2,srednja,4,radio,7,200,15
21027,28,ženski,4,diplomska,1,portal,4,211,17
21028,55,muški,2,srednja,4,radio,3,206,0
21029,59,muški,2,srednja,3,TV,3,171,10
21030,28,ženski,2,srednja,2,društvene mreže,5,119,0
21031,26,ženski,2,srednja,3,TV,3,124,0
21032,29,muški,2,srednja,2,društvene mreže,6,80,0
21033,44,muški,3,viša,3,TV,9,172,58
21034,42,muški,2,srednja,5,tisak,4,111,0
21035,36,ženski,3,viša,5,tisak,6,98,0
21036,32,ženski,2,srednja,1,portal,6,113,0
21037,21,muški,3,viša,3,TV,1,136,0
21038,46,ženski,1,osnovna,1,portal,10,189,17
21039,44,muški,1,osnovna,1,portal,5,195,0
21040,44,muški,1,osnovna,2,društvene mreže,5,363,0
21041,68,ženski,1,osnovna,4,radio,10,168,0
21042,28,muški,3,viša,4,radio,8,200,11
21043,60,muški,2,srednja,3,TV,4,129,0
21044,29,muški,2,srednja,3,TV,6,221,0
21045,34,ženski,2,srednja,2,društvene mreže,5,158,0
21046,39,muški,2,srednja,1,portal,3,94,0
21047,26,muški,1,osnovna,2,društvene mreže,6,210,0
21048,80,ženski,2,srednja,1,portal,5,388,0
21049,52,ženski,3,viša,3,TV,2,138,0
21050,33,ženski,2,srednja,1,portal,4,148,0
21051,60,ženski,2,srednja,1,portal,6,162,0
21052,37,muški,1,osnovna,1,portal,6,178,0
21053,26,ženski,3,viša,3,TV,5,173,0
21054,67,ženski,2,srednja,4,radio,9,311,36
21055,50,muški,2,srednja,3,TV,8,123,17
21056,39,muški,2,srednja,1,portal,5,94,16
21057,44,muški,2,srednja,2,društvene mreže,1,146,0
21058,26,muški,3,viša,5,tisak,4,150,0
21059,52,muški,2,srednja,3,TV,4,166,29
21060,50,ženski,2,srednja,4,radio,6,245,0
21061,52,muški,2,srednja,5,tisak,6,222,0
21062,28,ženski,1,osnovna,2,društvene mreže,1,178,0
21063,39,muški,2,srednja,2,društvene mreže,7,65,0
21064,69,muški,2,srednja,4,radio,6,243,0
21065,44,ženski,3,viša,2,društvene mreže,3,150,0
21066,42,muški,2,srednja,3,TV,7,190,44
21067,63,ženski,2,srednja,4,radio,7,174,11
21068,28,ženski,3,viša,1,portal,6,164,0
21069,22,muški,1,osnovna,2,društvene mreže,6,76,26
21070,28,ženski,2,srednja,1,portal,5,150,0
21071,38,ženski,3,viša,5,tisak,5,162,0
21072,78,muški,2,srednja,3,TV,4,244,0
21073,48,ženski,2,srednja,3,TV,6,122,0
21074,55,ženski,3,viša,4,radio,4,186,0
21075,26,muški,4,diplomska,4,radio,5,129,19
21076,26,muški,2,srednja,1,portal,3,147,70
21077,43,ženski,3,viša,2,društvene mreže,5,230,0
21078,50,muški,4,diplomska,4,radio,5,127,0
21079,49,ženski,3,viša,5,tisak,5,188,0
21080,61,ženski,4,diplomska,1,portal,1,119,0
21081,47,muški,3,viša,3,TV,2,216,0
21082,32,ženski,2,srednja,2,društvene mreže,2,104,0
21083,72,ženski,4,diplomska,3,TV,9,178,10
21084,32,ženski,2,srednja,3,TV,2,205,0
21085,22,ženski,3,viša,2,društvene mreže,5,123,8
21086,31,muški,2,srednja,2,društvene mreže,3,122,0
21087,44,ženski,2,srednja,3,TV,5,122,0
21088,49,muški,1,osnovna,1,portal,5,180,13
21089,41,muški,2,srednja,3,TV,2,169,0
21090,40,muški,4,diplomska,4,radio,7,286,0
21091,36,muški,2,srednja,5,tisak,8,273,0
21092,27,muški,2,srednja,2,društvene mreže,5,248,0
21093,45,ženski,2,srednja,1,portal,7,80,0
21094,50,muški,2,srednja,5,tisak,5,242,0
21095,55,ženski,3,viša,3,TV,1,192,39
21096,60,ženski,1,osnovna,2,društvene mreže,2,140,0
21097,54,muški,2,srednja,1,portal,4,149,0
21098,42,muški,4,diplomska,4,radio,9,99,0
21099,38,muški,1,osnovna,1,portal,1,122,0
21100,80,ženski,1,osnovna,4,radio,8,243,0
21101,55,muški,2,srednja,3,TV,3,327,0
21102,79,muški,3,viša,5,tisak,5,131,0
21103,48,ženski,4,diplomska,3,TV,5,129,0
21104,28,ženski,1,osnovna,5,tisak,6,199,41
21105,52,ženski,2,srednja,1,portal,5,260,0
21106,23,muški,2,srednja,2,društvene mreže,6,41,0
21107,32,muški,2,srednja,3,TV,3,255,0
21108,80,muški,2,srednja,3,TV,7,153,0
21109,71,muški,2,srednja,1,portal,4,190,0
21110,52,ženski,2,srednja,4,radio,6,79,12
21111,43,ženski,1,osnovna,1,portal,4,196,0
21112,49,ženski,4,diplomska,3,TV,8,139,0
21113,66,muški,2,srednja,5,tisak,5,251,0
21114,40,ženski,2,srednja,3,TV,5,252,0
21115,33,muški,3,viša,2,društvene mreže,1,195,0
21116,80,muški,2,srednja,3,TV,6,268,0
21117,32,ženski,3,viša,1,portal,4,142,0
21118,80,muški,2,srednja,4,radio,7,100,0
